Donor_id,Months since Last Donation,Number of Donations,Total Volume Donated (c.c.),Months since First Donation,Made Donation in March 2007
7677,4,1,250,4,1
7678,4,1,250,4,0
7679,4,3,750,24,1
7680,4,1,250,4,1
7681,4,1,250,4,0
7682,4,1,250,4,1
7683,10,8,2000,39,1
7684,14,7,1750,26,0
7685,8,10,2500,63,0
7686,4,2,500,14,1
7687,2,4,1000,43,1
7688,8,9,2250,58,0
7689,8,8,2000,52,1
7690,11,22,5500,98,0
7691,4,3,750,25,1
7692,11,17,4250,79,1
7693,9,2,500,11,1
7694,4,5,1250,46,0
7695,7,12,3000,86,1
7696,11,2,500,11,0
7697,11,2,500,11,1
7698,2,6,1500,75,1
7699,11,8,2000,41,1
7700,11,3,750,16,1
7701,12,13,3250,59,0
7702,2,3,750,35,1
7703,16,8,2000,28,0
7704,11,7,1750,37,1
7705,4,3,750,28,0
7706,12,12,3000,58,1
7707,4,4,1000,41,0
7708,11,14,3500,73,1
7709,4,5,1250,58,0
7710,4,4,1000,43,1
7711,3,2,500,23,0
7712,11,8,2000,46,1
7713,4,7,1750,82,1
7714,13,4,1000,21,0
7715,16,7,1750,28,1
7716,7,2,500,16,1
7717,4,5,1250,58,1
7718,4,5,1250,58,0
7719,4,4,1000,46,1
7720,14,13,3250,57,1
7721,4,3,750,34,1
7722,14,18,4500,78,0
7723,11,8,2000,48,1
7724,14,16,4000,70,0
7725,14,4,1000,22,1
7726,14,5,1250,26,1
7727,8,2,500,16,0
7728,11,2,500,14,1
7729,4,2,500,23,0
7730,14,3,750,19,1
7731,16,12,3000,50,1
7732,11,4,1000,28,1
7733,11,5,1250,35,0
7734,2,4,1000,70,1
7735,14,5,1250,28,1
7736,14,2,500,14,1
7737,14,2,500,14,1
7738,14,2,500,14,0
7739,14,6,1500,34,1
7740,11,5,1250,37,1
7741,4,5,1250,74,0
7742,11,3,750,23,0
7743,11,5,1250,38,1
7744,12,9,2250,60,0
7745,9,1,250,9,1
7746,9,1,250,9,0
7747,4,2,500,29,1
7748,11,2,500,17,0
7749,14,4,1000,26,1
7750,11,9,2250,72,1
7751,11,5,1250,41,0
7752,9,5,1250,51,1
7753,14,8,2000,50,1
7754,16,7,1750,38,0
7755,14,2,500,16,0
7756,14,16,4000,98,1
7757,14,4,1000,28,1
7758,16,7,1750,39,0
7759,14,7,1750,47,1
7760,16,6,1500,35,1
7761,11,3,750,28,0
7762,11,1,250,11,1
7763,9,3,750,34,0
7764,14,4,1000,30,0
7765,23,38,9500,98,1
7766,11,1,250,11,1
7767,11,1,250,11,0
7768,11,1,250,11,1
7769,11,1,250,11,1
7770,11,1,250,11,1
7771,11,2,500,21,0
7772,11,5,1250,50,1
7773,11,2,500,21,0
7774,16,4,1000,28,1
7775,14,3,750,26,0
7776,9,2,500,26,1
7777,14,6,1500,51,1
7778,11,2,500,24,0
7779,4,3,750,71,1
7780,21,13,3250,57,1
7781,11,6,1500,71,0
7782,14,2,500,21,1
7783,23,15,3750,57,0
7784,14,4,1000,38,0
7785,11,2,500,26,1
7786,16,5,1250,40,1
7787,4,2,500,51,1
7788,14,4,1000,40,0
7789,11,3,750,40,1
7790,14,5,1250,50,0
7791,14,1,250,14,1
7792,14,1,250,14,0
7793,14,1,250,14,1
7794,14,1,250,14,0
7795,14,1,250,14,1
7796,14,7,1750,72,0
7797,14,1,250,14,1
7798,9,3,750,52,1
7799,14,7,1750,73,0
7800,11,4,1000,58,1
7801,11,4,1000,59,0
7802,4,2,500,59,1
7803,11,4,1000,61,0
7804,16,4,1000,40,1
7805,16,10,2500,89,0
7806,21,2,500,21,1
7807,21,3,750,26,0
7808,16,8,2000,76,0
7809,21,3,750,26,1
7810,18,2,500,23,0
7811,23,5,1250,33,0
7812,16,3,750,34,1
7813,14,5,1250,64,1
7814,14,3,750,41,1
7815,16,1,250,16,0
7816,16,1,250,16,0
7817,16,1,250,16,1
7818,16,1,250,16,1
7819,16,1,250,16,0
7820,16,1,250,16,1
7821,16,4,1000,45,0
7822,16,1,250,16,1
7823,16,1,250,16,0
7824,16,1,250,16,0
7825,21,2,500,23,1
7826,21,2,500,23,0
7827,14,4,1000,57,1
7828,16,5,1250,60,0
7829,23,2,500,23,0
7830,14,5,1250,74,1
7831,23,3,750,28,0
7832,16,3,750,40,1
7833,9,2,500,52,0
7834,9,2,500,52,1
7835,16,7,1750,87,1
7836,14,2,500,35,0
7837,16,7,1750,93,1
7838,21,2,500,25,0
7839,14,3,750,52,1
7840,18,8,2000,95,0
7841,16,3,750,46,1
7842,11,3,750,76,0
7843,23,12,3000,86,0
7844,21,3,750,35,1
7845,23,2,500,26,0
7846,23,2,500,26,1
7847,23,3,750,33,1
7848,23,2,500,28,0
7849,21,1,250,21,1
7850,21,1,250,21,0
7851,21,1,250,21,1
7852,21,1,250,21,0
7853,21,1,250,21,0
7854,21,1,250,21,1
7855,21,1,250,21,0
7856,21,1,250,21,1
7857,21,1,250,21,1
7858,21,1,250,21,0
7859,21,1,250,21,1
7860,21,5,1250,60,0
7861,23,4,1000,45,1
7862,21,4,1000,52,0
7863,22,1,250,22,1
7864,11,2,500,70,0
7865,23,5,1250,58,1
7866,23,3,750,40,1
7867,23,3,750,41,0
7868,14,3,750,83,1
7869,21,2,500,35,0
7870,26,5,1250,49,1
7871,23,6,1500,70,0
7872,23,1,250,23,1
7873,23,1,250,23,0
7874,23,1,250,23,1
7875,23,1,250,23,0
7876,23,1,250,23,1
7877,23,1,250,23,0
7878,23,1,250,23,1
7879,23,4,1000,53,1
7880,21,6,1500,86,0
7881,21,3,750,64,1
7882,16,2,500,70,1
7883,21,3,750,70,1
7884,23,4,1000,87,1
7885,23,3,750,89,1
7886,35,3,750,64,1
7887,74,1,250,74,1
7888,2,43,10750,86,1
7889,6,22,5500,28,1
7890,2,44,11000,98,0
7891,2,11,2750,23,0
7892,2,21,5250,52,1
7893,4,4,1000,4,1
7894,2,11,2750,26,0
7895,2,11,2750,28,0
7896,3,14,3500,35,1
7897,4,6,1500,14,0
7898,3,5,1250,12,1
7899,4,33,8250,98,1
7900,3,10,2500,33,1
7901,4,10,2500,28,1
7902,2,11,2750,40,1
7903,2,11,2750,41,1
7904,4,13,3250,39,1
7905,1,10,2500,43,1
7906,4,9,2250,28,0
7907,2,5,1250,16,1
7908,2,6,1500,22,1
7909,4,5,1250,16,1
7910,2,4,1000,14,1
7911,2,4,1000,14,0
7912,2,6,1500,26,0
7913,4,5,1250,16,1
7914,2,7,1750,32,1
7915,2,6,1500,26,1
7916,2,8,2000,38,1
7917,2,2,500,4,1
7918,2,6,1500,28,1
7919,4,2,500,4,1
7920,1,14,3500,95,0
7921,2,3,750,11,0
7922,2,12,3000,70,1
7923,4,7,1750,32,1
7924,4,4,1000,16,0
7925,2,6,1500,35,1
7926,2,3,750,14,0
7927,2,4,1000,23,0
7928,4,4,1000,18,1
7929,5,6,1500,28,0
7930,4,6,1500,30,1
7931,14,5,1250,14,1
7932,3,8,2000,50,0
7933,4,9,2250,52,1
7934,4,16,4000,98,1
7935,2,9,2250,75,0
7936,4,6,1500,35,1
7937,4,9,2250,55,0
7938,4,6,1500,35,1
7939,2,6,1500,45,0
7940,2,6,1500,47,0
7941,4,2,500,9,0
7942,2,2,500,11,1
7943,4,6,1500,38,1
7944,9,9,2250,38,0
7945,11,5,1250,18,0
7946,2,3,750,21,1
7947,2,1,250,2,0
7948,2,1,250,2,1
7949,2,1,250,2,0
7950,2,1,250,2,1
7951,2,1,250,2,0
7952,2,1,250,2,1
7953,2,1,250,2,1
7954,2,1,250,2,1
7955,2,1,250,2,0
7956,2,3,750,22,0
7957,9,11,2750,49,1
7958,3,5,1250,38,0
7959,3,1,250,3,1
7960,4,6,1500,43,0
7961,2,3,750,24,0
7962,12,11,2750,39,1
7963,2,2,500,14,1
7964,9,3,750,14,0
7965,14,8,2000,26,0
7966,4,2,500,13,1
7967,4,11,2750,95,0
7968,4,1,250,4,1
7969,4,1,250,4,1
7970,4,1,250,4,0
7971,4,1,250,4,1
7972,4,1,250,4,0
7973,4,1,250,4,1
7974,4,1,250,4,1
7975,4,1,250,4,0
7976,4,7,1750,62,0
7977,4,4,1000,34,1
7978,11,6,1500,28,0
7979,13,3,750,14,1
7980,9,9,2250,54,0
7981,11,2,500,11,0
7982,2,5,1250,63,1
7983,7,11,2750,89,0
7984,8,9,2250,64,1
7985,2,2,500,22,1
7986,11,16,4000,89,0
7987,4,5,1250,58,0
7988,14,7,1750,35,1
7989,11,4,1000,27,0
7990,7,9,2250,89,1
7991,7,5,1250,52,0
7992,11,6,1500,41,1
7993,10,5,1250,38,0
7994,14,2,500,14,1
7995,14,2,500,14,0
7996,14,2,500,14,1
7997,2,2,500,33,1
7998,11,3,750,23,0
7999,14,8,2000,46,1
8000,9,1,250,9,0
8001,16,5,1250,27,1
8002,14,4,1000,26,0
8003,4,2,500,30,0
8004,14,3,750,21,1
8005,16,16,4000,77,0
8006,4,2,500,31,0
8007,14,8,2000,50,1
8008,11,3,750,26,1
8009,14,7,1750,45,1
8010,15,5,1250,33,0
8011,16,2,500,16,1
8012,16,3,750,21,0
8013,11,8,2000,72,1
8014,11,1,250,11,1
8015,11,1,250,11,1
8016,11,1,250,11,1
8017,2,3,750,75,1
8018,2,3,750,77,0
8019,16,4,1000,28,1
8020,16,15,3750,87,0
8021,16,14,3500,83,1
8022,16,10,2500,62,0
8023,16,3,750,23,1
8024,14,3,750,26,0
8025,23,19,4750,62,1
8026,11,7,1750,75,1
8027,20,14,3500,69,1
8028,4,2,500,46,0
8029,11,2,500,25,1
8030,11,3,750,37,1
8031,13,7,1750,76,0
8032,16,6,1500,50,0
8033,14,3,750,33,1
8034,14,1,250,14,1
8035,14,1,250,14,0
8036,14,1,250,14,1
8037,14,1,250,14,1
8038,17,7,1750,58,1
8039,14,3,750,35,0
8040,16,7,1750,64,1
8041,21,2,500,21,1
8042,16,3,750,35,0
8043,16,1,250,16,1
8044,16,1,250,16,0
8045,16,1,250,16,1
8046,16,1,250,16,0
8047,16,1,250,16,1
8048,11,4,1000,74,0
8049,21,6,1500,48,1
8050,23,2,500,23,1
8051,23,6,1500,45,1
8052,14,2,500,35,1
8053,16,4,1000,58,0
8054,16,5,1250,71,0
8055,21,2,500,26,1
8056,21,3,750,35,0
8057,23,8,2000,69,1
8058,21,3,750,38,0
8059,21,3,750,40,1
8060,21,1,250,21,0
8061,21,1,250,21,1
8062,25,6,1500,50,0
8063,21,1,250,21,1
8064,21,1,250,21,0
8065,23,3,750,39,1
8066,21,2,500,33,1
8067,14,3,750,79,0
8068,23,1,250,23,1
8069,23,1,250,23,1
8070,23,1,250,23,0
8071,23,1,250,23,1
8072,23,1,250,23,0
8073,23,1,250,23,1
8074,16,3,750,86,0
8075,21,2,500,52,1
8076,39,1,250,39,0
8077,72,1,250,72,1
8078,2,1,250,2,0
8079,2,1,250,2,0
8080,2,1,250,2,1
8081,2,1,250,2,1
8082,11,10,2500,35,0
8083,11,4,1000,16,1
8084,4,6,1500,41,1
8085,2,3,750,22,0
8086,4,4,1000,26,1
8087,10,4,1000,16,0
8088,2,4,1000,35,0
8089,4,12,3000,88,1
8090,13,8,2000,26,1
8091,4,5,1250,34,0
8092,4,5,1250,35,1
8093,4,7,1750,52,0
8094,4,7,1750,52,0
8095,2,2,500,14,0
8096,2,5,1250,47,1
8097,9,8,2000,38,1
8098,4,6,1500,47,0
8099,9,9,2250,45,1
8100,4,6,1500,52,1
8101,4,7,1750,58,0
8102,6,2,500,11,1
8103,11,9,2250,38,0
8104,2,2,500,16,0
8105,2,7,1750,76,1
8106,11,6,1500,27,1
8107,11,3,750,14,1
8108,4,1,250,4,0
8109,4,1,250,4,0
8110,4,1,250,4,1
8111,4,1,250,4,1
8112,4,1,250,4,0
8113,4,1,250,4,1
8114,4,1,250,4,1
8115,4,1,250,4,0
8116,4,1,250,4,1
8117,4,1,250,4,0
8118,4,3,750,24,1
8119,4,1,250,4,1
8120,4,1,250,4,0
8121,4,1,250,4,1
8122,10,8,2000,39,1
8123,14,7,1750,26,0
8124,8,10,2500,63,0
8125,4,2,500,14,1
8126,2,4,1000,43,1
8127,8,9,2250,58,0
8128,8,8,2000,52,1
8129,11,22,5500,98,0
8130,4,3,750,25,1
8131,11,17,4250,79,1
8132,9,2,500,11,1
8133,4,5,1250,46,0
8134,7,12,3000,86,1
8135,11,2,500,11,0
8136,11,2,500,11,1
8137,2,6,1500,75,1
8138,11,8,2000,41,1
8139,11,3,750,16,1
8140,12,13,3250,59,0
8141,2,3,750,35,1
8142,16,8,2000,28,0
8143,11,7,1750,37,1
8144,4,3,750,28,0
8145,12,12,3000,58,1
8146,4,4,1000,41,0
8147,11,14,3500,73,1
8148,4,5,1250,58,0
8149,4,4,1000,43,1
8150,3,2,500,23,0
8151,11,8,2000,46,1
8152,4,7,1750,82,1
8153,13,4,1000,21,0
8154,16,7,1750,28,1
8155,7,2,500,16,1
8156,4,5,1250,58,1
8157,4,5,1250,58,0
8158,4,4,1000,46,1
8159,14,13,3250,57,1
8160,4,3,750,34,1
8161,14,18,4500,78,0
8162,11,8,2000,48,1
8163,14,16,4000,70,0
8164,14,4,1000,22,1
8165,14,5,1250,26,1
8166,8,2,500,16,0
8167,11,2,500,14,1
8168,4,2,500,23,0
8169,14,3,750,19,1
8170,16,12,3000,50,1
8171,11,4,1000,28,1
8172,11,5,1250,35,0
8173,2,4,1000,70,1
8174,14,5,1250,28,1
8175,14,2,500,14,1
8176,14,2,500,14,1
8177,14,2,500,14,0
8178,14,6,1500,34,1
8179,11,5,1250,37,1
8180,4,5,1250,74,0
8181,11,3,750,23,0
8182,11,5,1250,38,1
8183,12,9,2250,60,0
8184,9,1,250,9,1
8185,9,1,250,9,0
8186,4,2,500,29,1
8187,11,2,500,17,0
8188,14,4,1000,26,1
8189,11,9,2250,72,1
8190,11,5,1250,41,0
8191,9,5,1250,51,1
8192,14,8,2000,50,1
8193,16,7,1750,38,0
8194,14,2,500,16,0
8195,14,16,4000,98,1
8196,14,4,1000,28,1
8197,16,7,1750,39,0
8198,14,7,1750,47,1
8199,16,6,1500,35,1
8200,11,3,750,28,0
8201,11,1,250,11,1
8202,9,3,750,34,0
8203,14,4,1000,30,0
8204,23,38,9500,98,1
8205,11,1,250,11,1
8206,11,1,250,11,0
8207,11,1,250,11,1
8208,11,1,250,11,1
8209,11,1,250,11,1
8210,11,2,500,21,0
8211,11,5,1250,50,1
8212,11,2,500,21,0
8213,16,4,1000,28,1
8214,14,3,750,26,0
8215,9,2,500,26,1
8216,14,6,1500,51,1
8217,11,2,500,24,0
8218,4,3,750,71,1
8219,21,13,3250,57,1
8220,11,6,1500,71,0
8221,14,2,500,21,1
8222,23,15,3750,57,0
8223,14,4,1000,38,0
8224,11,2,500,26,1
8225,16,5,1250,40,1
8226,4,2,500,51,1
8227,14,4,1000,40,0
8228,11,3,750,40,1
8229,14,5,1250,50,0
8230,14,1,250,14,1
8231,14,1,250,14,0
8232,14,1,250,14,1
8233,14,1,250,14,0
8234,14,1,250,14,1
8235,14,7,1750,72,0
8236,14,1,250,14,1
8237,9,3,750,52,1
8238,14,7,1750,73,0
8239,11,4,1000,58,1
8240,11,4,1000,59,0
8241,4,2,500,59,1
8242,11,4,1000,61,0
8243,16,4,1000,40,1
8244,16,10,2500,89,0
8245,21,2,500,21,1
8246,21,3,750,26,0
8247,16,8,2000,76,0
8248,21,3,750,26,1
8249,18,2,500,23,0
8250,23,5,1250,33,0
8251,16,3,750,34,1
8252,14,5,1250,64,1
8253,14,3,750,41,1
8254,16,1,250,16,0
8255,16,1,250,16,0
8256,16,1,250,16,1
8257,16,1,250,16,1
8258,16,1,250,16,0
8259,16,1,250,16,1
8260,16,4,1000,45,0
8261,16,1,250,16,1
8262,16,1,250,16,0
8263,16,1,250,16,0
8264,21,2,500,23,1
8265,21,2,500,23,0
8266,14,4,1000,57,1
8267,16,5,1250,60,0
8268,23,2,500,23,0
8269,14,5,1250,74,1
8270,23,3,750,28,0
8271,16,3,750,40,1
8272,9,2,500,52,0
8273,9,2,500,52,1
8274,16,7,1750,87,1
8275,14,2,500,35,0
8276,16,7,1750,93,1
8277,21,2,500,25,0
8278,14,3,750,52,1
8279,18,8,2000,95,0
8280,16,3,750,46,1
8281,11,3,750,76,0
8282,23,12,3000,86,0
8283,21,3,750,35,1
8284,23,2,500,26,0
8285,23,2,500,26,1
8286,23,3,750,33,1
8287,23,2,500,28,0
8288,21,1,250,21,1
8289,21,1,250,21,0
8290,21,1,250,21,1
8291,21,1,250,21,0
8292,21,1,250,21,0
8293,21,1,250,21,1
8294,21,1,250,21,0
8295,21,1,250,21,1
8296,21,1,250,21,1
8297,21,1,250,21,0
8298,21,1,250,21,1
8299,21,5,1250,60,0
8300,23,4,1000,45,1
8301,21,4,1000,52,0
8302,22,1,250,22,1
8303,11,2,500,70,0
8304,23,5,1250,58,1
8305,23,3,750,40,1
8306,23,3,750,41,0
8307,14,3,750,83,1
8308,21,2,500,35,0
8309,26,5,1250,49,1
8310,23,6,1500,70,0
8311,23,1,250,23,1
8312,23,1,250,23,0
8313,23,1,250,23,1
8314,23,1,250,23,0
8315,23,1,250,23,1
8316,23,1,250,23,0
8317,23,1,250,23,1
8318,23,4,1000,53,1
8319,21,6,1500,86,0
8320,21,3,750,64,1
8321,16,2,500,70,1
8322,21,3,750,70,1
8323,23,4,1000,87,1
8324,23,3,750,89,1
8325,35,3,750,64,1
8326,74,1,250,74,1
8327,2,43,10750,86,1
8328,6,22,5500,28,1
8329,2,44,11000,98,0
8330,2,11,2750,23,0
8331,2,21,5250,52,1
8332,4,4,1000,4,1
8333,2,11,2750,26,0
8334,2,11,2750,28,0
8335,3,14,3500,35,1
8336,4,6,1500,14,0
8337,3,5,1250,12,1
8338,4,33,8250,98,1
8339,3,10,2500,33,1
8340,4,10,2500,28,1
8341,2,11,2750,40,1
8342,2,11,2750,41,1
8343,4,13,3250,39,1
8344,1,10,2500,43,1
8345,4,9,2250,28,0
8346,2,5,1250,16,1
8347,2,6,1500,22,1
8348,4,5,1250,16,1
8349,2,4,1000,14,1
8350,2,4,1000,14,0
8351,2,6,1500,26,0
8352,4,5,1250,16,1
8353,2,7,1750,32,1
8354,2,6,1500,26,1
8355,2,8,2000,38,1
8356,2,2,500,4,1
8357,2,6,1500,28,1
8358,4,2,500,4,1
8359,1,14,3500,95,0
8360,2,3,750,11,0
8361,2,12,3000,70,1
8362,4,7,1750,32,1
8363,4,4,1000,16,0
8364,2,6,1500,35,1
8365,2,3,750,14,0
8366,2,4,1000,23,0
8367,4,4,1000,18,1
8368,5,6,1500,28,0
8369,4,6,1500,30,1
8370,14,5,1250,14,1
8371,3,8,2000,50,0
8372,4,9,2250,52,1
8373,4,16,4000,98,1
8374,2,9,2250,75,0
8375,4,6,1500,35,1
8376,4,9,2250,55,0
8377,4,6,1500,35,1
8378,2,6,1500,45,0
8379,2,6,1500,47,0
8380,4,2,500,9,0
8381,2,2,500,11,1
8382,4,6,1500,38,1
8383,9,9,2250,38,0
8384,11,5,1250,18,0
8385,2,3,750,21,1
8386,2,1,250,2,0
8387,2,1,250,2,1
8388,2,1,250,2,0
8389,2,1,250,2,1
8390,2,1,250,2,0
8391,2,1,250,2,1
8392,2,1,250,2,1
8393,2,1,250,2,1
8394,2,1,250,2,0
8395,2,3,750,22,0
8396,9,11,2750,49,1
8397,3,5,1250,38,0
8398,3,1,250,3,1
8399,4,6,1500,43,0
8400,2,3,750,24,0
8401,12,11,2750,39,1
8402,2,2,500,14,1
8403,9,3,750,14,0
8404,14,8,2000,26,0
8405,4,2,500,13,1
8406,4,11,2750,95,0
8407,4,1,250,4,1
8408,4,1,250,4,1
8409,4,1,250,4,0
8410,4,1,250,4,1
8411,4,1,250,4,0
8412,4,1,250,4,1
8413,4,1,250,4,1
8414,4,1,250,4,0
8415,4,7,1750,62,0
8416,4,4,1000,34,1
8417,11,6,1500,28,0
8418,13,3,750,14,1
8419,9,9,2250,54,0
8420,11,2,500,11,0
8421,2,5,1250,63,1
8422,7,11,2750,89,0
8423,8,9,2250,64,1
8424,2,2,500,22,1
8425,11,16,4000,89,0
8426,4,5,1250,58,0
8427,14,7,1750,35,1
8428,11,4,1000,27,0
8429,7,9,2250,89,1
8430,7,5,1250,52,0
8431,11,6,1500,41,1
8432,10,5,1250,38,0
8433,14,2,500,14,1
8434,14,2,500,14,0
8435,14,2,500,14,1
8436,2,2,500,33,1
8437,11,3,750,23,0
8438,14,8,2000,46,1
8439,9,1,250,9,0
8440,16,5,1250,27,1
8441,14,4,1000,26,0
8442,4,2,500,30,0
8443,14,3,750,21,1
8444,16,16,4000,77,0
8445,4,2,500,31,0
8446,14,8,2000,50,1
8447,11,3,750,26,1
8448,14,7,1750,45,1
8449,15,5,1250,33,0
8450,16,2,500,16,1
8451,16,3,750,21,0
8452,11,8,2000,72,1
8453,11,1,250,11,1
8454,11,1,250,11,1
8455,11,1,250,11,1
8456,2,3,750,75,1
8457,2,3,750,77,0
8458,16,4,1000,28,1
8459,16,15,3750,87,0
8460,16,14,3500,83,1
8461,16,10,2500,62,0
8462,16,3,750,23,1
8463,14,3,750,26,0
8464,23,19,4750,62,1
8465,11,7,1750,75,1
8466,20,14,3500,69,1
8467,4,2,500,46,0
8468,11,2,500,25,1
8469,11,3,750,37,1
8470,13,7,1750,76,0
8471,16,6,1500,50,0
8472,14,3,750,33,1
8473,14,1,250,14,1
8474,14,1,250,14,0
8475,14,1,250,14,1
8476,14,1,250,14,1
8477,17,7,1750,58,1
8478,14,3,750,35,0
8479,16,7,1750,64,1
8480,21,2,500,21,1
8481,16,3,750,35,0
8482,16,1,250,16,1
8483,16,1,250,16,0
8484,16,1,250,16,1
8485,16,1,250,16,0
8486,16,1,250,16,1
8487,11,4,1000,74,0
8488,21,6,1500,48,1
8489,23,2,500,23,1
8490,23,6,1500,45,1
8491,14,2,500,35,1
8492,16,4,1000,58,0
8493,16,5,1250,71,0
8494,21,2,500,26,1
8495,21,3,750,35,0
8496,23,8,2000,69,1
8497,21,3,750,38,0
8498,21,3,750,40,1
8499,21,1,250,21,0
8500,21,1,250,21,1
8501,25,6,1500,50,0
8502,21,1,250,21,1
8503,21,1,250,21,0
8504,23,3,750,39,1
8505,21,2,500,33,1
8506,14,3,750,79,0
8507,23,1,250,23,1
8508,23,1,250,23,1
8509,23,1,250,23,0
8510,23,1,250,23,1
8511,23,1,250,23,0
8512,23,1,250,23,1
8513,16,3,750,86,0
8514,21,2,500,52,1
8515,39,1,250,39,0
8516,72,1,250,72,1
8517,2,50,12500,98,1
8518,0,13,3250,28,1
8519,1,16,4000,35,1
8520,2,20,5000,45,1
8521,1,24,6000,77,0
8522,4,4,1000,4,1
8523,2,7,1750,14,1
8524,1,12,3000,35,0
8525,5,46,11500,98,1
8526,0,3,750,4,0
8527,2,10,2500,28,1
8528,1,13,3250,47,0
8529,2,6,1500,15,1
8530,2,5,1250,11,1
8531,2,14,3500,48,1
8532,2,15,3750,49,1
8533,2,6,1500,15,1
8534,2,3,750,4,1
8535,2,3,750,4,1
8536,4,11,2750,28,0
8537,2,6,1500,16,1
8538,2,6,1500,16,1
8539,4,14,3500,40,0
8540,4,6,1500,14,1
8541,4,8,2000,21,1
8542,1,14,3500,58,0
8543,4,10,2500,28,1
8544,4,10,2500,28,1
8545,2,16,4000,64,0
8546,2,8,2000,28,1
8547,2,12,3000,47,1
8548,4,6,1500,16,1
8549,4,7,1750,22,1
8550,2,13,3250,53,1
8551,2,5,1250,16,0
8552,2,5,1250,16,1
8553,2,5,1250,16,0
8554,4,20,5000,69,1
8555,4,9,2250,28,1
8556,2,9,2250,36,0
8557,2,2,500,2,1
8558,2,2,500,2,1
8559,2,2,500,2,0
8560,2,11,2750,46,1
8561,2,11,2750,46,1
8562,2,6,1500,22,0
8563,4,5,1250,14,1
8564,4,19,4750,69,1
8565,4,8,2000,26,1
8566,2,7,1750,28,1
8567,3,6,1500,21,0
8568,2,8,2000,35,1
8569,4,5,1250,16,1
8570,3,16,4000,74,0
8571,2,4,1000,14,1
8572,0,2,500,4,0
8573,4,7,1750,25,1
8574,1,9,2250,51,0
8575,2,4,1000,16,1
8576,2,4,1000,16,1
8577,4,17,4250,71,1
8578,2,2,500,4,0
8579,2,2,500,4,1
8580,2,2,500,4,1
8581,2,4,1000,16,1
8582,2,2,500,4,0
8583,2,2,500,4,1
8584,2,4,1000,16,1
8585,2,4,1000,16,0
8586,2,4,1000,16,1
8587,2,6,1500,28,1
8588,2,6,1500,28,0
8589,4,2,500,4,1
8590,4,2,500,4,0
8591,2,7,1750,35,1
8592,4,2,500,4,1
8593,4,2,500,4,0
8594,4,2,500,4,0
8595,12,11,2750,23,1
8596,3,17,4250,86,0
8597,4,9,2250,38,1
8598,4,8,2000,34,1
8599,4,9,2250,40,1
8600,2,5,1250,26,0
8601,6,17,4250,70,0
8602,0,8,2000,59,1
8603,2,3,750,14,1
8604,2,10,2500,64,0
8605,4,9,2250,46,1
8606,4,5,1250,23,0
8607,4,8,2000,40,1
8608,2,12,3000,82,1
8609,11,24,6000,64,0
8610,2,7,1750,46,1
8611,4,11,2750,61,0
8612,1,7,1750,57,1
8613,2,11,2750,79,1
8614,2,3,750,16,1
8615,4,5,1250,26,1
8616,2,6,1500,41,1
8617,2,5,1250,33,1
8618,2,4,1000,26,0
8619,2,5,1250,34,0
8620,4,8,2000,46,1
8621,4,8,2000,48,1
8622,2,2,500,10,1
8623,4,5,1250,28,0
8624,2,2,500,10,1
8625,2,11,2750,88,1
8626,2,3,750,19,1
8627,2,5,1250,37,1
8628,9,5,1250,19,0
8629,2,2,500,11,1
8630,2,9,2250,74,0
8631,4,3,750,16,1
8632,4,3,750,16,1
8633,4,2,500,9,1
8634,6,3,750,14,0
8635,2,2,500,11,1
8636,2,2,500,11,1
8637,2,2,500,11,0
8638,2,7,1750,58,1
8639,2,1,250,2,1
8640,2,1,250,2,0
8641,2,1,250,2,1
8642,2,1,250,2,0
8643,2,1,250,2,1
8644,2,1,250,2,0
8645,2,1,250,2,1
8646,2,1,250,2,0
8647,2,1,250,2,1
8648,2,1,250,2,1
8649,2,1,250,2,1
8650,2,1,250,2,0
8651,2,1,250,2,1
8652,2,1,250,2,1
8653,2,1,250,2,1
8654,2,1,250,2,0
8655,2,1,250,2,0
8656,2,1,250,2,1
8657,2,1,250,2,1
8658,11,10,2500,35,0
8659,11,4,1000,16,1
8660,4,6,1500,41,1
8661,2,3,750,22,0
8662,4,4,1000,26,1
8663,10,4,1000,16,0
8664,2,4,1000,35,0
8665,4,12,3000,88,1
8666,13,8,2000,26,1
8667,4,5,1250,34,0
8668,4,5,1250,35,1
8669,4,7,1750,52,0
8670,4,7,1750,52,0
8671,2,2,500,14,0
8672,2,5,1250,47,1
8673,9,8,2000,38,1
8674,4,6,1500,47,0
8675,9,9,2250,45,1
8676,4,6,1500,52,1
8677,4,7,1750,58,0
8678,6,2,500,11,1
8679,11,9,2250,38,0
8680,2,2,500,16,0
8681,2,7,1750,76,1
8682,11,6,1500,27,1
8683,11,3,750,14,1
8684,4,1,250,4,0
8685,4,1,250,4,0
8686,4,1,250,4,1
8687,4,1,250,4,1
8688,4,1,250,4,0
8689,4,1,250,4,1
8690,4,1,250,4,1
8691,4,1,250,4,0
8692,4,1,250,4,1
8693,4,1,250,4,0
8694,4,3,750,24,1
8695,4,1,250,4,1
8696,4,1,250,4,0
8697,4,1,250,4,1
8698,10,8,2000,39,1
8699,14,7,1750,26,0
8700,8,10,2500,63,0
8701,4,2,500,14,1
8702,2,4,1000,43,1
8703,8,9,2250,58,0
8704,8,8,2000,52,1
8705,11,22,5500,98,0
8706,4,3,750,25,1
8707,11,17,4250,79,1
8708,9,2,500,11,1
